group_id,split,scene,frame,role,policy,raw_candidate_count,total_candidates,bound_count,binding_ratio,object_count,contact_pair_count,num_steps,grasp_sequence,first_selected_object,first_grasp_success,grasp_success,first_grasp_risk,failure_mode,failure_reason,clearance_rate,remaining_object_count,gripper_feasible,gripper_feasible_grasp_count,gripper_collision_risk,selected_pose_generator,selected_pose_candidate_index,selected_object_candidate_indices,policy_ranking_candidate_specs,selected_pose_score,selected_pose_pa_grasp_score,selected_pose_original_score,selected_pose_grasp_tolerance,prediction_path
C,supplementary_test,scene_0007,0072,additional_generalization_case,adaptive-score-v2-graspnet,112,112,63,0.5625,10,6,1,"[""035_power_drill.ply""]",035_power_drill.ply,True,True,0.031367,risk-threshold,,0.1,9,True,13,0.0,graspnet-pointcloud,103,"[103, 11, 91, 6, 80, 9, 37, 95, 48, 24, 64, 68, 72]","[{""object_name"": ""035_power_drill.ply"", ""candidate_index"": 103, ""candidate_indices"": [103, 11, 91, 6, 80, 9, 37, 95, 48, 24, 64, 68, 72]}, {""object_name"": ""012_strawberry.ply"", ""candidate_index"": 86, ""candidate_indices"": [86]}, {""object_name"": ""sum37_secret_repair.ply"", ""candidate_index"": 32, ""candidate_indices"": [32]}, {""object_name"": ""weiquan.ply"", ""candidate_index"": 53, ""candidate_indices"": [53, 39, 18, 12]}, {""object_name"": ""kispa_cleanser.ply"", ""candidate_index"": 79, ""candidate_indices"": [79, 10, 22, 87, 14, 49, 102, 109, 57, 93, 67, 71, 7, 54, 63, 20, 33, 100]}, {""object_name"": ""dabao_wash_soup.ply"", ""candidate_index"": 56, ""candidate_indices"": [56, 104, 108, 76, 25, 58, 101, 62, 83, 65]}, {""object_name"": ""hippo.ply"", ""candidate_index"": 46, ""candidate_indices"": [46, 77, 44, 30, 84, 16]}]",0.110289,0.110289,0.676837,0.008147,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0007/realsense
C,supplementary_test,scene_0007,0072,additional_generalization_case,od-only,112,112,63,0.5625,10,6,1,"[""035_power_drill.ply""]",035_power_drill.ply,True,True,0.031367,risk-threshold,,0.1,9,True,13,0.0,graspnet-pointcloud,103,"[103, 11, 91, 6, 80, 9, 37, 95, 48, 24, 64, 68, 72]",[],0.110289,0.110289,0.676837,0.008147,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0007/realsense
C,supplementary_test,scene_0007,0072,additional_generalization_case,highest-first,112,112,63,0.5625,10,6,1,"[""035_power_drill.ply""]",035_power_drill.ply,True,True,0.031367,risk-threshold,,0.1,9,True,13,0.0,graspnet-pointcloud,103,"[103, 11, 91, 6, 80, 9, 37, 95, 48, 24, 64, 68, 72]",[],0.110289,0.110289,0.676837,0.008147,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0007/realsense
C,supplementary_test,scene_0007,0072,additional_generalization_case,lowest-blocked,112,112,63,0.5625,10,6,1,"[""035_power_drill.ply""]",035_power_drill.ply,True,True,0.031367,risk-threshold,,0.1,9,True,13,0.0,graspnet-pointcloud,103,"[103, 11, 91, 6, 80, 9, 37, 95, 48, 24, 64, 68, 72]",[],0.110289,0.110289,0.676837,0.008147,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0007/realsense
C,supplementary_test,scene_0007,0072,additional_generalization_case,random,112,112,63,0.5625,10,6,1,"[""kispa_cleanser.ply""]",kispa_cleanser.ply,True,True,0.227364,risk-threshold,,0.1,9,True,18,0.1,graspnet-pointcloud,79,"[79, 10, 22, 14, 87, 49, 102, 109, 57, 93, 67, 71, 7, 54, 63, 20, 33, 100]",[],0.108782,0.108782,0.665987,0.008167,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0007/realsense
C,supplementary_test,scene_0007,0255,additional_generalization_case,adaptive-score-v2-riskaware,204,204,112,0.54902,10,5,1,"[""dabao_wash_soup.ply""]",dabao_wash_soup.ply,True,True,0.108343,risk-threshold,,0.1,9,True,4,0.0,graspnet-pointcloud,120,"[120, 46, 99, 181]",[],0.109627,0.109627,0.672672,0.008149,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0007/realsense
C,supplementary_test,scene_0007,0255,additional_generalization_case,adaptive-score-v2-graspnet,204,204,112,0.54902,10,5,1,"[""gorilla.ply""]",gorilla.ply,True,True,0.280379,risk-threshold,,0.1,9,True,13,0.0,graspnet-pointcloud,146,"[146, 108, 95, 35, 12, 117, 162, 67, 103, 128, 153, 37, 94]","[{""object_name"": ""gorilla.ply"", ""candidate_index"": 146, ""candidate_indices"": [146, 108, 95, 35, 12, 117, 162, 67, 103, 128, 153, 37, 94]}, {""object_name"": ""dabao_wash_soup.ply"", ""candidate_index"": 120, ""candidate_indices"": [120, 46, 99, 181]}, {""object_name"": ""hippo.ply"", ""candidate_index"": 80, ""candidate_indices"": [80, 186, 49, 167, 100, 199]}, {""object_name"": ""sum37_secret_repair.ply"", ""candidate_index"": 182, ""candidate_indices"": [182, 184, 28]}, {""object_name"": ""072-i_toy_airplane.ply"", ""candidate_index"": 68, ""candidate_indices"": [68, 148, 177, 114]}, {""object_name"": ""035_power_drill.ply"", ""candidate_index"": 72, ""candidate_indices"": [72, 29, 143, 191, 89, 175, 6, 87, 32, 86, 155, 135, 151, 188, 96, 23, 172, 107, 171, 71, 139, 147, 74, 130, 83, 163, 81, 25, 190, 159, 13, 112, 192, 42, 173, 41, 141, 53, 58, 169, 75, 176, 185, 113, 84, 77, 45, 149, 170, 125, 197, 60, 59, 92, 115, 164, 79, 98, 17, 61, 196, 152, 195]}, {""object_name"": ""weiquan.ply"", ""candidate_index"": 132, ""candidate_indices"": [132, 102, 168, 183]}, {""object_name"": ""012_strawberry.ply"", ""candidate_index"": 118, ""candidate_indices"": [118, 3, 178]}, {""object_name"": ""kispa_cleanser.ply"", ""candidate_index"": 65, ""candidate_indices"": [65, 123, 200]}]",0.10903,0.10903,0.668463,0.008155,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0007/realsense
C,supplementary_test,scene_0007,0255,additional_generalization_case,od-only,204,204,112,0.54902,10,5,1,"[""035_power_drill.ply""]",035_power_drill.ply,True,True,0.056472,risk-threshold,,0.1,9,True,63,0.073529,graspnet-pointcloud,72,"[72, 29, 143, 191, 89, 175, 6, 87, 32, 86, 155, 135, 151, 188, 96, 23, 172, 107, 171, 71, 139, 147, 74, 130, 83, 81, 163, 25, 190, 13, 112, 159, 42, 192, 173, 41, 141, 53, 58, 169, 75, 176, 185, 113, 84, 45, 77, 149, 170, 125, 197, 60, 59, 92, 115, 164, 79, 98, 17, 61, 196, 152, 195]",[],0.119034,0.119034,0.718901,0.008279,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0007/realsense
C,supplementary_test,scene_0007,0255,additional_generalization_case,highest-first,204,204,112,0.54902,10,5,1,"[""dabao_wash_soup.ply""]",dabao_wash_soup.ply,True,True,0.108343,risk-threshold,,0.1,9,True,4,0.0,graspnet-pointcloud,120,"[120, 46, 99, 181]",[],0.109627,0.109627,0.672672,0.008149,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0007/realsense
C,supplementary_test,scene_0007,0255,additional_generalization_case,lowest-blocked,204,204,112,0.54902,10,5,1,"[""035_power_drill.ply""]",035_power_drill.ply,True,True,0.056472,risk-threshold,,0.1,9,True,63,0.073529,graspnet-pointcloud,72,"[72, 29, 143, 191, 89, 175, 6, 87, 32, 86, 155, 135, 151, 188, 96, 23, 172, 107, 171, 71, 139, 147, 74, 130, 83, 81, 163, 25, 190, 13, 112, 159, 42, 192, 173, 41, 141, 53, 58, 169, 75, 176, 185, 113, 84, 45, 77, 149, 170, 125, 197, 60, 59, 92, 115, 164, 79, 98, 17, 61, 196, 152, 195]",[],0.119034,0.119034,0.718901,0.008279,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0007/realsense
C,supplementary_test,scene_0007,0255,additional_generalization_case,random,204,204,112,0.54902,10,5,1,"[""kispa_cleanser.ply""]",kispa_cleanser.ply,False,False,0.534825,risk-threshold,risk-threshold,0.0,10,True,3,0.4,graspnet-pointcloud,65,"[65, 123, 200]",[],0.115544,0.115544,0.712066,0.008113,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0007/realsense
